New Incoming Student for the Academic Year: 2024 – 2025,Guaranteed Tuition Plan,Variable Tuition Rate,"Description of Calculation:
7,"$4,969","$4,892","$4,828","$13,832","$13,755","$13,691","$6,343","$6,266","$6,202","$11,408","$11,331","$11,267"
8,"$5,525","$5,448","$5,384","$15,381","$15,304","$15,240","$6,995","$6,918","$6,854","$12,766","$12,689","$12,625"
9,"$6,081","$6,004","$5,940","$16,929","$16,852","$16,788","$7,280","$7,203","$7,139","$14,305","$14,228","$14,164"
10,"$6,099","$6,022","$5,958","$16,985","$16,908","$16,844","$7,840","$7,763","$7,699","$15,313","$15,236","$15,172"
11,"$6,116","$6,039","$5,975","$17,040","$16,963","$16,899","$8,399","$8,322","$8,258","$16,539","$16,462","$16,398"
12,"$6,996","$6,919","$6,855","$19,485","$19,408","$19,344","$8,709","$8,632","$8,568","$17,676","$17,599","$17,535"
13,"$6,996","$6,919","$6,855","$19,485","$19,408","$19,344","$8,709","$8,632","$8,568","$17,676","$17,599","$17,535"
14,"$6,996","$6,919","$6,855","$19,485","$19,408","$19,344","$8,709","$8,632","$8,568","$17,676","$17,599","$17,535"
15,"$6,996","$6,919","$6,855","$19,485","$19,408","$19,344","$8,709","$8,632","$8,568","$17,676","$17,599","$17,535"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$45.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$65.00 per credit hour
All ECS Graduate,$85.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$55.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Variable Tuition Plan 2019-2020
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,569","$1,493","$1,430","$4,444","$4,368","$4,305","$1,518","$1,442","$1,379","$2,315","$2,239","$2,176"
2,"$2,103","$2,027","$1,964","$5,961","$5,885","$5,822","$2,439","$2,363","$2,300","$3,744","$3,668","$3,605"
3,"$2,637","$2,561","$2,498","$7,478","$7,402","$7,339","$3,159","$3,083","$3,020","$5,153","$5,077","$5,014"
4,"$3,171","$3,095","$3,032","$8,995","$8,919","$8,856","$3,781","$3,705","$3,642","$6,489","$6,413","$6,350"
5,"$3,705","$3,629","$3,566","$10,512","$10,436","$10,373","$4,402","$4,326","$4,263","$7,825","$7,749","$7,686"
6,"$4,240","$4,164","$4,101","$12,030","$11,954","$11,891","$5,023","$4,947","$4,884","$9,160","$9,084","$9,021"
7,"$4,774","$4,698","$4,635","$13,547","$13,471","$13,408","$6,044","$5,968","$5,905","$11,083","$11,007","$10,944"
8,"$5,308","$5,232","$5,169","$15,064","$14,998","$14,925","$6,665","$6,589","$6,526","$12,403","$12,327","$12,264"
9,"$5,842","$5,766","$5,703","$16,581","$16,505","$16,442","$6,937","$6,861","$6,798","$13,898","$13,822","$13,759"
10,"$5,859","$5,783","$5,720","$16,635","$16,559","$16,496","$7,459","$7,383","$7,320","$14,861","$14,785","$14,722"
11,"$5,876","$5,800","$5,737","$16,689","$16,613","$16,550","$7,980","$7,904","$7,841","$16,042","$15,966","$15,903"
12,"$6,721","$6,645","$6,582","$19,084","$19,008","$18,945","$8,252","$8,176","$8,113","$17,133","$17,057","$16,994"
13,"$6,721","$6,645","$6,582","$19,084","$19,008","$18,945","$8,252","$8,176","$8,113","$17,133","$17,057","$16,994"
14,"$6,721","$6,645","$6,582","$19,084","$19,008","$18,945","$8,252","$8,176","$8,113","$17,133","$17,057","$16,994"
15,"$6,721","$6,645","$6,582","$19,084","$19,008","$18,945","$8,252","$8,176","$8,113","$17,133","$17,057","$16,994"

Supplemental Designated Tuition Fees
School,Courses,Fee
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$40.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$50.00 per credit hour
All ECS Graduate,$75.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$50.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Variable Tuition Plan 2018-2019
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,552","$1,476","$1,413","$4,390","$4,314","$4,251","$1,495","$1,419","$1,356","$2,263","$2,187","$2,124"
2,"$2,069","$1,993","$1,930","$5,853","$5,777","$5,714","$2,393","$2,317","$2,254","$3,639","$3,563","$3,500"
3,"$2,586","$2,510","$2,447","$7,317","$7,241","$7,178","$3,090","$3,014","$2,951","$4,996","$4,920","$4,857"
4,"$3,103","$3,027","$2,964","$8,780","$8,704","$8,641","$3,689","$3,613","$3,550","$6,279","$6,203","$6,140"
5,"$3,620","$3,544","$3,481","$10,243","$10,167","$10,104","$4,287","$4,211","$4,148","$7,563","$7,487","$7,424"
6,"$4,138","$4,062","$3,999","$11,707","$11,631","$11,568","$4,885","$4,809","$4,746","$8,846","$8,770","$8,707"
7,"$4,655","$4,579","$4,516","$13,170","$13,094","$13,031","$5,882","$5,806","$5,743","$10,716","$10,640","$10,577"
8,"$5,172","$5,096","$5,033","$14,634","$14,558","$14,495","$6,480","$6,404","$6,341","$11,984","$11,908","$11,845"
9,"$5,689","$5,613","$5,550","$16,097","$16,021","$15,958","$6,729","$6,653","$6,590","$13,426","$13,350","$13,287"
10,"$5,689","$5,613","$5,550","$16,097","$16,021","$15,958","$7,228","$7,152","$7,089","$14,337","$14,261","$14,198"
11,"$5,689","$5,613","$5,550","$16,097","$16,021","$15,958","$7,726","$7,650","$7,587","$15,466","$15,390","$15,327"
12,"$6,517","$6,441","$6,378","$18,438","$18,362","$18,299","$7,975","$7,899","$7,836","$16,504","$16,428","$16,365"
13,"$6,517","$6,441","$6,378","$18,438","$18,362","$18,299","$7,975","$7,899","$7,836","$16,504","$16,428","$16,365"
14,"$6,517","$6,441","$6,378","$18,438","$18,362","$18,299","$7,975","$7,899","$7,836","$16,504","$16,428","$16,365"
15,"$6,517","$6,441","$6,378","$18,438","$18,362","$18,299","$7,975","$7,899","$7,836","$16,504","$16,428","$16,365"

Supplemental Designated Tuition Fees
School,Courses,Fee
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$40.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$50.00 per credit hour
All ECS Graduate,$75.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$50.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Guaranteed Tuition Plan 2020-2021
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,765","$1,688","$1,624","$4,895","$4,818","$4,754","$1,723","$1,646","$1,582","$2,587","$2,510","$2,446"
2,"$2,364","$2,287","$2,223","$6,567","$6,490","$6,426","$2,767","$2,690","$2,626","$4,221","$4,144","$4,080"
3,"$2,965","$2,888","$2,824","$8,238","$8,161","$8,097","$3,585","$3,508","$3,444","$5,835","$5,758","$5,694"
4,"$3,566","$3,489","$3,425","$9,908","$9,831","$9,767","$4,289","$4,212","$4,148","$7,369","$7,292","$7,228"
5,"$4,167","$4,090","$4,026","$11,581","$11,504","$11,440","$4,993","$4,916","$4,852","$8,902","$8,825","$8,761"
6,"$4,767","$4,690","$4,626","$13,251","$13,174","$13,110","$5,698","$5,621","$5,557","$10,435","$10,358","$10,294"
7,"$5,368","$5,291","$5,227","$14,923","$14,846","$14,782","$6,855","$6,778","$6,714","$12,601","$12,524","$12,460"
8,"$5,968","$5,891","$5,827","$16,594","$16,517","$16,453","$7,560","$7,483","$7,419","$14,118","$14,041","$13,977"
9,"$6,569","$6,492","$6,428","$18,264","$18,187","$18,123","$7,869","$7,792","$7,728","$15,440","$15,363","$15,299"
10,"$6,589","$6,512","$6,448","$18,323","$18,246","$18,182","$8,486","$8,409","$8,345","$16,970","$16,893","$16,829"
11,"$6,607","$6,530","$6,466","$18,383","$18,306","$18,242","$9,101","$9,024","$8,960","$18,363","$18,286","$18,222"
12,"$7,557","$7,480","$7,416","$21,021","$20,944","$20,880","$9,545","$9,468","$9,404","$19,664","$19,587","$19,523"
13,"$7,557","$7,480","$7,416","$21,021","$20,944","$20,880","$9,545","$9,468","$9,404","$19,664","$19,587","$19,523"
14,"$7,557","$7,480","$7,416","$21,021","$20,944","$20,880","$9,545","$9,468","$9,404","$19,664","$19,587","$19,523"
15,"$7,557","$7,480","$7,416","$21,021","$20,944","$20,880","$9,545","$9,468","$9,404","$19,664","$19,587","$19,523"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$45.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$65.00 per credit hour
All ECS Graduate,$85.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$55.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Guaranteed Tuition Plan 2019-2020
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,624","$1,548","$1,485","$4,592","$4,516","$4,453","$1,571","$1,495","$1,432","$2,406","$2,330","$2,267"
2,"$2,176","$2,100","$2,037","$6,161","$6,085","$6,022","$2,523","$2,447","$2,384","$3,926","$3,850","$3,787"
3,"$2,729","$2,653","$2,590","$7,728","$7,652","$7,589","$3,269","$3,193","$3,130","$5,427","$5,351","$5,288"
4,"$3,282","$3,206","$3,143","$9,295","$9,219","$9,156","$3,911","$3,835","$3,772","$6,854","$6,778","$6,715"
5,"$3,835","$3,759","$3,696","$10,864","$10,788","$10,725","$4,553","$4,477","$4,414","$8,280","$8,204","$8,141"
6,"$4,387","$4,311","$4,248","$12,431","$12,355","$12,292","$5,196","$5,120","$5,057","$9,706","$9,630","$9,567"
7,"$4,940","$4,864","$4,801","$13,999","$13,923","$13,860","$6,251","$6,175","$6,112","$11,720","$11,644","$11,581"
8,"$5,493","$5,417","$5,354","$15,567","$15,491","$15,428","$6,894","$6,818","$6,755","$13,131","$13,055","$12,992"
9,"$6,046","$5,970","$5,907","$17,134","$17,058","$16,995","$7,176","$7,100","$7,037","$14,361","$14,285","$14,222"
10,"$6,064","$5,988","$5,925","$17,189","$17,113","$17,050","$7,716","$7,640","$7,577","$15,771","$15,695","$15,632"
11,"$6,081","$6,005","$5,942","$17,245","$17,169","$17,106","$8,254","$8,178","$8,115","$17,044","$16,968","$16,905"
12,"$6,955","$6,879","$6,816","$19,720","$19,644","$19,581","$8,621","$8,545","$8,482","$18,225","$18,149","$18,086"
13,"$6,955","$6,879","$6,816","$19,720","$19,644","$19,581","$8,621","$8,545","$8,482","$18,225","$18,149","$18,086"
14,"$6,955","$6,879","$6,816","$19,720","$19,644","$19,581","$8,621","$8,545","$8,482","$18,225","$18,149","$18,086"
15,"$6,955","$6,879","$6,816","$19,720","$19,644","$19,581","$8,621","$8,545","$8,482","$18,225","$18,149","$18,086"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$40.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$50.00 per credit hour
All ECS Graduate,$75.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$50.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Guaranteed Tuition Plan 2018-2019
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,606","$1,530","$1,467","$4,537","$4,461","$4,398","$1,547","$1,471","$1,408","$2,352","$2,276","$2,213"
2,"$2,141","$2,065","$2,002","$6,050","$5,974","$5,911","$2,475","$2,399","$2,336","$3,818","$3,742","$3,679"
3,"$2,676","$2,600","$2,537","$7,562","$7,486","$7,423","$3,197","$3,121","$3,058","$5,265","$5,189","$5,126"
4,"$3,212","$3,136","$3,073","$9,074","$8,998","$8,935","$3,816","$3,740","$3,677","$6,638","$6,562","$6,499"
5,"$3,747","$3,671","$3,608","$10,587","$10,511","$10,448","$4,434","$4,358","$4,295","$8,010","$7,934","$7,871"
6,"$4,282","$4,206","$4,143","$12,099","$12,023","$11,960","$5,053","$4,977","$4,914","$9,383","$9,307","$9,244"
7,"$4,817","$4,741","$4,678","$13,612","$13,536","$13,473","$6,084","$6,008","$5,945","$11,343","$11,267","$11,204"
8,"$5,353","$5,277","$5,214","$15,124","$15,048","$14,985","$6,703","$6,627","$6,564","$12,700","$12,624","$12,561"
9,"$5,888","$5,812","$5,749","$16,636","$16,560","$16,497","$6,961","$6,885","$6,822","$13,876","$13,800","$13,737"
10,"$5,888","$5,812","$5,749","$16,636","$16,560","$16,497","$7,477","$7,401","$7,338","$15,232","$15,156","$15,093"
11,"$5,888","$5,812","$5,749","$16,636","$16,560","$16,497","$7,992","$7,916","$7,853","$16,451","$16,375","$16,312"
12,"$6,744","$6,668","$6,605","$19,056","$18,980","$18,917","$8,335","$8,259","$8,196","$17,578","$17,502","$17,439"
13,"$6,744","$6,668","$6,605","$19,056","$18,980","$18,917","$8,335","$8,259","$8,196","$17,578","$17,502","$17,439"
14,"$6,744","$6,668","$6,605","$19,056","$18,980","$18,917","$8,335","$8,259","$8,196","$17,578","$17,502","$17,439"
15,"$6,744","$6,668","$6,605","$19,056","$18,980","$18,917","$8,335","$8,259","$8,196","$17,578","$17,502","$17,439"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",All ATCM Undergraduate,$40.00 per credit hour
All ATCM Graduate,$50.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$50.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$50.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS Undergraduate,$50.00 per credit hour
All ECS Graduate,$75.00 per credit hour
Naveen Jindal School of Management,All MGT Undergraduate,$50.00 per credit hour
All MGT Graduate,$100.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,413","$1,337","$1,274","$2,267","$2,191","$2,127","$1,453","$1,377","$1,313","$2,205","$2,129","$2,066"
2,"$1,861","$1,785","$1,722","$3,595","$3,519","$3,455","$2,227","$2,151","$2,088","$3,523","$3,447","$3,384"
3,"$2,297","$2,221","$2,158","$4,757","$4,681","$4,618","$2,871","$2,795","$2,732","$4,823","$4,747","$4,684"
4,"$2,745","$2,669","$2,606","$5,921","$5,845","$5,782","$3,471","$3,395","$3,332","$6,048","$5,972","$5,909"
5,"$3,103","$3,027","$2,963","$7,084",$7008,"$6,944","$4,026","$3,950","$3,887","$7,274","$7,198","$7,134"
6,"$3,460","$3,384","$3,321","$8,247","$8,171","$8,108","$4,584","$4,508","$4,445","$8,499","$8,423","$8,360"
7,"$3,842","$3,766","$3,703","$9,411","$9,335","$9,272","$5,495","$5,419","$5,356","$10,312","$10,236","$10,172"
8,"$4,213","$4,137","$4,073","$10,573","$10,497","$10,433","$6,046","$5,970","$5,906","$11,522","$11,446","$11,382"
9,"$4,576","$4,500","$4,437","$11,736","$11,660","$11,597","$6,458","$6,382","$6,319","$12,680","$12,604","$12,541"
10,"$4,977","$4,901","$4,837","$12,817","$12,741","$12,678","$6,870","$6,794","$6,731","$13,759","$13,683","$13,620"
11,"$5,412","$5,336","$5,273","$13,900","$13,824","$13,760","$7,283","$7,207","$7,144","$14,830","$14,754","$14,691"
12,"$5,764","$5,688","$5,625","$14,900","$14,824","$14,761","$7,604","$7,528","$7,464","$15,811","$15,735","$15,672"
13,"$6,061","$5,985","$5,922","$15,858","$15,782","$15,719","$7,832","$7,756","$7,692","$16,476","$16,400","$16,337"
14,"$6,159","$6,083","$6,020","$16,704","$16,628","$16,565","$8,061","$7,985","$7,922","$17,091","$17,015","$16,951"
15,"$6,264","$6,188","$6,125","$17,412","$17,336","$17,273","$8,244","$8,168","$8,105","$17,706","$17,630","$17,566"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,413","$1,337","$1,274","$2,261","$2,185","$2,122","$1,453","$1,377","$1,313","$2,199","$2,123","$2,060"
2,"$1,861","$1,785","$1,722","$3,583","$3,507","$3,444","$2,227","$2,151","$2,088","$3,511","$3,435","$3,372"
3,"$2,297","$2,221","$2,158","$4,739","$4,663","$4,600","$2,871","$2,795","$2,732","$4,805","$4,729","$4,666"
4,"$2,745","$2,669","$2,606","$5,897","$5,821","$5,758","$3,471","$3,395","$3,332","$6,024","$5,948","$5,885"
5,"$3,103","$3,027","$2,963","$7,054","$6,978","$6,915","$4,026","$3,950","$3,887","$7,244","$7,168","$7,105"
6,"$3,460","$3,384","$3,321","$8,211","$8,135","$8,072","$4,584","$4,508","$4,445","$8,463","$8,387","$8,324"
7,"$3,842","$3,766","$3,703","$9,369","$9,293","$9,230","$5,495","$5,419","$5,356","$10,270","$10,194","$10,131"
8,"$4,213","$4,137","$4,073","$10,525","$10,449","$10,386","$6,046","$5,970","$5,906","$11,474","$11,398","$11,335"
9,"$4,576","$4,500","$4,437","$11,682","$11,606","$11,543","$6,458","$6,382","$6,319","$12,626","$12,550","$12,487"
10,"$4,977","$4,901","$4,837","$12,757","$12,681","$12,618","$6,870","$6,794","$6,731","$13,699","$13,623","$13,560"
11,"$5,412","$5,336","$5,273","$13,834","$13,758","$13,695","$7,283","$7,207","$7,144","$14,764","$14,688","$14,625"
12,"$5,764","$5,688","$5,625","$14,828","$14,752","$14,689","$7,604","$7,528","$7,464","$15,739","$15,663","$15,600"
13,"$6,061","$5,985","$5,922","$15,780","$15,704","$15,641","$7,832","$7,756","$7,692","$16,398","$16,322","$16,259"
14,"$6,159","$6,083","$6,020","$16,620","$16,544","$16,481","$8,061","$7,985","$7,922","$17,007","$16,931","$16,868"
15,"$6,264","$6,188","$6,125","$17,322","$17,246","$17,183","$8,244","$8,168","$8,105","$17,616","$17,540","$17,477"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,372","$1,285","$1,235","$2,196","$2,109","$2,059","$1,397","$1,310","$1,260","$2,103","$2,016","$1,966"
2,"$1,807","$1,720","$1,670","$3,480","$3,393","$3,343","$2,141","$2,054","$2,004","$3,358","$3,271","$3,221"
3,"$2,230","$2,143","$2,093","$4,604","$4,517","$4,467","$2,760","$2,673","$2,623","$4,595","$4,508","$4,458"
4,"$2,665","$2,578","$2,528","$5,729","$5,642","$5,592","$3,337","$3,250","$3,200","$5,761","$5,674","$5,624"
5,"$3,012","$2,925","$2,875","$6,852","$6,765","$6,715","$3,871","$3,784","$3,734","$6,927","$6,840","$6,790"
6,"$3,359","$3,272","$3,222","$7,977","$7,890","$7,840","$4,408","$4,321","$4,271","$8,094","$8,007","$7,957"
7,"$3,730","$3,643","$3,593","$9,101","$9,014","$8,964","$5,283","$5,196","$5,146","$9,821","$9,734","$9,684"
8,"$4,090","$4,003","$3,953","$10,224","$10,137","$10,087","$5,813","$5,726","$5,676","$10,973","$10,886","$10,836"
9,"$4,442","$4,355","$4,305","$11,349","$11,262","$11,212","$6,209","$6,122","$6,072","$12,075","$11,988","$11,938"
10,"$4,831","$4,744","$4,694","$12,393","$12,306","$12,256","$6,605","$6,518","$6,468","$13,101","$13,014","$12,964"
11,"$5,254","$5,167","$5,117","$13,438","$13,351","$13,301","$7,003","$6,916","$6,866","$14,120","$14,033","$13,983"
12,"$5,596","$5,509","$5,459","$14,404","$14,317","$14,267","$7,310","$7,223","$7,173","$15,052","$14,965","$14,915"
13,"$5,884","$5,797","$5,747","$15,329","$15,242","$15,192","$7,530","$7,443","$7,393","$15,682","$15,595","$15,545"
14,"$5,979","$5,892","$5,842","$16,145","$16,058","$16,008","$7,750","$7,663","$7,613","$16,264","$16,177","$16,127"
15,"$6,081","$5,994","$5,944","$16,827","$16,740","$16,690","$7,926","$7,839","$7,789","$16,847","$16,760","$16,710"

Supplemental Designated Tuition Fees
School,Courses,Fee
"School of Arts, Technology, and Emerging Communication",ATCM,$40.00 per credit hour
School of Behavioral and Brain Sciences,"Graduate Speech Language/Audiology (COMD, AUD)",$40.00 per credit hour
"School of Economic, Political and Policy Sciences",Graduate Public Affairs (PA),$40.00 per credit hour
Erik Jonsson School of Engineering and Computer Science,All ECS,$40.00 per credit hour
Naveen Jindal School of Management,All MGT undergraduate,$40.00 per credit hour
All MGT graduate,$80.00 per credit hour

Tuition
,Resident / Undergraduate,Non-Resident / Undergraduate,Resident / Graduate,Non-Resident / Graduate
Credit Hours,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only,Fall / Spring / 11-Week Summer,8-Week Summer Only,5-Week Summer Only
1,"$1,332","$1,245","$1,195","$2,116","$2,029","$1,979","$1,343","$1,256","$1,206","$1,994","$1,907","$1,857"
2,"$1,754","$1,667","$1,617","$3,346","$3,259","$3,209","$2,059","$1,972","$1,922","$3,177","$3,090","$3,040"
